# Field 1: timestamp of equator crossing (UT seconds since 1970-01-01 00:00:00 UTC)
# Field 2: time of equator crossing (years)
# Field 3: longitude of equator crossing (degrees)
# Field 4: local time of equator crossing (hours)
# Field 5: track mean altitude (km)
# Field 6: number of data points in track
# Field 7: track X rms (nT)
# Field 8: track Y rms (nT)
# Field 9: track Z rms (nT)
# Field 10: track scalar rms (nT)
# Field 11: satellite direction (+1 north -1 south)
# Field 12: number of along-track data used for scalar rms
# Field 13: number of along-track data used for vector rms
# Field 14: flagged due to rms (1 or 0)
1420366145 2015.009372   119.3077  18.11 853.72   3021 21204.6093   745.5807 26605.7477    28.1676  1   1747   1747 0
1420369194 2015.009468   -73.3948   6.11 855.77   3017 15872.5164  3508.0280 18712.6792    21.5928 -1   1983   1983 0
1420372260 2015.009565    93.8250  18.10 853.78   3021 20927.8378  1413.4867 26301.0642    39.3450  1   1729   1729 0
1420375309 2015.009662   -98.8763   6.10 855.86   3029 16622.6512  4047.9696 20503.4325    16.4061 -1   1862   1862 0
1420378375 2015.009759    68.3562  18.11 853.73   3022 19336.3962  3240.0599 24076.1003    41.4307  1   1758   1758 0
1420381424 2015.009856  -124.3450   6.11 855.92   3016 17326.0663  4575.1954 21380.6371    12.3709 -1   1815   1815 0
1420384489 2015.009953    42.8746  18.11 853.67   3026 17580.0359  3437.6973 20875.6886    33.8968  1   1818   1818 0
1420387538 2015.010049  -149.8279   6.11 855.84   3016 17944.8857  4579.9880 21834.1374    16.6626 -1   1798   1798 0
1420390604 2015.010147    17.3926  18.11 853.65   3026 16309.0249  2530.3567 18676.3309    46.1425  1   1874   1874 0
1420393653 2015.010243  -175.3107   6.10 855.77   3015 18698.6900  3965.0253 22404.9775    13.6154 -1   1783   1783 0
1420396718 2015.010340    -8.0766  18.11 853.64   3026 15277.5954  2844.6450 17504.4551    29.5257  1   1917   1917 0
1420399767 2015.010437   159.2192   6.11 855.74   3013 19701.3139  2412.0110 23423.6278    18.8636 -1   1771   1771 0
1420402833 2015.010534   -33.5596  18.11 853.66   3032 14545.0047  4178.8621 16787.7041    25.5381  1   1938   1938 0
1420405882 2015.010631   133.7359   6.10 855.88   3008 20691.4989  1066.6812 24855.7887    13.9290 -1   1761   1761 0
1420408948 2015.010728   -59.0300  18.11 853.69   3033 14835.8473  3228.0913 17236.8679    14.1777  1   1934   1934 0
1420411997 2015.010825   108.2676   6.11 855.90   3022 20915.0160  1725.6961 26187.8368    18.5380 -1   1763   1763 0
1420415062 2015.010922   -84.5114  18.11 853.62   3026 15980.5980  1263.3759 18465.1511    19.7347  1   1963   1963 0
1420418111 2015.011018    82.7866   6.11 856.05   3027 19982.0937  3253.6619 25287.9077    13.1540 -1   1800   1800 0
1420421177 2015.011115  -109.9787  18.11 853.53   3029 16722.8991  4073.5102 19713.1691    26.7141  1   2041   2041 0
1420424226 2015.011212    57.3050   6.11 856.13   3027 18124.7305  3554.7971 22295.7504    24.4428 -1   1874   1874 0
1420427291 2015.011309  -135.4608  18.11 853.44   3030 17146.3981  4905.6012 20962.9037    25.4459  1   2078   2078 0
1420430341 2015.011406    31.8359   6.11 856.12   3025 16389.5662  2469.0539 19916.8545    25.7454 -1   1966   1966 0
1420433406 2015.011503  -160.9306  18.11 853.41   3023 17925.3181  4510.9693 21934.1428    27.9817  1   2025   2025 0
1420436455 2015.011600     6.3529   6.11 856.12   3031 15487.0800  2062.2359 18584.1210    22.5295 -1   2090   2090 0
1420439521 2015.011697   173.5860  18.11 853.31   3006 19065.3050  3745.3440 23112.2522    34.1101  1   1926   1926 0
1420442570 2015.011793   -19.1169   6.11 856.09   3033 15234.7409  2855.4508 17389.5690    21.3008 -1   2158   2158 0
1420445635 2015.011890   148.1025  18.11 853.40   3019 20255.2739  2530.2156 25004.3635    32.3326  1   1822   1822 0
1420448684 2015.011987   -44.6001   6.11 856.03   3033 15385.3385  3838.7908 16909.5729    21.8815 -1   2123   2123 0
1420451750 2015.012084   122.6331  18.11 853.50   3017 21136.4130   957.3149 26521.1547    27.2384  1   1751   1751 0
1420454799 2015.012181   -70.0690   6.11 856.05   3029 15788.1053  3526.9059 18428.2024    26.6931 -1   2001   2001 0
1420457864 2015.012278    97.1503  18.11 853.57   3019 21045.2488  1143.8665 26467.4110    26.2246  1   1727   1727 0
1420460914 2015.012375   -95.5506   6.11 856.08   3029 16524.2063  3949.1638 20322.8820    24.8919 -1   1871   1871 0
1420463979 2015.012472    71.6682  18.11 853.55   3024 19602.4584  3076.3535 24463.0653    22.1034  1   1752   1752 0
1420467028 2015.012568  -121.0324   6.11 856.08   3026 17269.7667  4535.0146 21293.2619    25.7063 -1   1818   1818 0
1420470094 2015.012666    46.1999  18.11 853.47   3026 17804.3474  3519.7503 21270.7454    18.3070  1   1810   1810 0
1420473143 2015.012762  -146.5019   6.11 856.05   3025 17872.2647  4621.9824 21779.1346    22.7931 -1   1802   1802 0
1420476208 2015.012859    20.7179  18.11 853.43   3022 16469.9952  2636.5864 18887.4732    18.8648  1   1868   1868 0
1420479257 2015.012956  -171.9848   6.11 856.00   3023 18599.9434  4085.8302 22312.0404    22.0193 -1   1786   1786 0
1420482323 2015.013053    -4.7512  18.11 853.45   3029 15431.4912  2688.3013 17626.5441    17.1709  1   1912   1912 0
1420485372 2015.013150   162.5454   6.11 855.99   3025 19580.0937  2675.9014 23245.6082    21.8426 -1   1772   1772 0
1420488437 2015.013247   -30.2340  18.11 853.46   3030 14622.0193  4073.6329 16823.5509    16.2603  1   1936   1936 0
1420491486 2015.013343   137.0618   6.11 855.96   3012 20621.4530  1079.0156 24643.2160    21.7590 -1   1762   1762 0
1420494552 2015.013441   -55.7045  18.11 853.49   3032 14757.1662  3559.1419 17094.7313    16.9538  1   1934   1934 0
1420497601 2015.013537   111.5802   6.11 856.08   3024 20973.7880  1598.3358 26064.0792    17.3020 -1   1762   1762 0
1420500666 2015.013634   -81.1863  18.11 853.42   3030 15856.9523   973.6390 18309.3499    15.8383  1   1958   1958 0
1420503716 2015.013731    86.1123   6.11 856.26   3024 20200.4430  3062.0014 25566.7582    21.0159 -1   1792   1792 0
1420506781 2015.013828  -106.6667  18.11 853.35   3032 16671.8465  3821.1337 19541.1122    16.9358  1   2031   2031 0
1420509830 2015.013925    60.6309   6.11 856.32   3028 18388.7962  3641.0490 22697.3918    25.8012 -1   1863   1863 0
1420512896 2015.014022  -132.1354  18.11 853.26   3031 17082.4718  4889.7972 20820.9539    21.4957  1   2079   2079 0
1420515945 2015.014118    35.1619   6.11 856.33   3029 16571.0652  2597.6219 20135.8513    26.7275 -1   1956   1956 0
1420519010 2015.014216  -157.6183  18.11 853.21   3023 17802.8625  4596.3383 21833.4385    20.8266  1   2036   2036 0
1420522060 2015.014312     9.6790   6.11 856.32   3028 15562.3103  2048.8613 18746.0061    24.3902 -1   2074   2074 0
1420525125 2015.014409   176.9115  18.11 853.16   3014 18911.8123  3868.1320 22925.1301    25.0555  1   1938   1938 0
1420528174 2015.014506   -15.8041   6.11 856.29   3032 15239.6161  2695.2260 17542.4265    18.7430 -1   2155   2155 0
1420531240 2015.014603   151.4280  18.11 853.20   3022 20110.3129  2711.3636 24750.4924    28.1557  1   1835   1835 0
1420534289 2015.014700   -41.2740   6.11 856.20   3025 15354.8015  3787.2049 16861.9313    23.1028 -1   2132   2132 0
1420537354 2015.014797   125.9585  18.11 853.26   3013 21054.1758  1175.2439 26419.1597    38.1412  1   1759   1759 0
1420540403 2015.014893   -66.7564   6.11 856.23   3028 15708.9731  3576.9438 18190.9339    19.6472 -1   2018   2018 0
